1st_Road_Number,Police_Force,Year,heure_num,Day_of_Week,2nd_Road_Number,1st_Road_Class,Number_of_Vehicles,Number_of_Casualties,Speed_limit,Accident_Severity
0,44,2010,9.0,1,0,5,1,1,60,3
10,35,2014,8.0,6,11,3,2,1,40,2
4280,40,2012,23.0,3,4280,3,2,1,30,3
7,95,2006,12.0,1,0,3,2,1,40,3
6,20,2006,0.0,6,0,1,5,3,70,3
6,4,2009,22.0,7,0,1,2,1,70,3
302,1,2005,16.0,3,0,3,1,1,30,3
3,1,2007,16.0,5,0,3,1,1,30,3
123,1,2007,9.0,2,12,3,2,2,30,3
24,1,2007,23.0,3,0,3,2,2,30,3
3205,1,2010,8.0,2,0,3,2,1,30,3
25,42,2011,15.0,5,0,1,1,1,70,3
4176,52,2011,13.0,6,4467,3,2,1,30,3
325,44,2010,7.0,6,0,3,3,1,60,3
504,1,2012,22.0,6,504,3,1,1,30,3
1478,12,2010,9.0,3,0,6,1,1,30,3
1065,36,2005,7.0,7,0,3,1,1,60,3
5205,1,2007,20.0,1,507,3,2,1,30,3
5101,60,2006,7.0,3,0,4,2,1,30,3
0,55,2006,15.0,7,0,6,2,2,60,3
0,97,2011,16.0,5,0,6,2,3,30,3
0,97,2014,9.0,4,0,6,1,1,30,3
4056,52,2014,17.0,2,0,4,2,1,30,3
112,1,2014,7.0,7,166,3,1,1,30,3
27,44,2007,7.0,4,0,3,2,1,40,3
0,1,2013,22.0,3,0,5,2,1,30,3
205,1,2012,16.0,6,0,3,2,1,30,3
0,1,2009,18.0,2,124,6,2,1,30,3
53,22,2011,16.0,1,0,3,4,2,60,3
1173,16,2012,13.0,3,180,3,2,1,60,3
5295,3,2006,16.0,5,0,4,3,1,30,3
980,92,2009,16.0,4,0,3,2,1,60,3
680,4,2014,16.0,5,0,3,2,1,60,2
761,97,2010,16.0,6,737,3,3,5,30,2
271,1,2013,9.0,3,23,4,1,1,30,3
2213,1,2014,12.0,3,2213,3,1,2,30,3
432,52,2006,0.0,5,0,3,2,1,30,2
41,20,2009,10.0,4,4252,3,2,1,30,3
23,21,2007,17.0,3,0,6,1,1,20,3
170,50,2013,19.0,5,0,5,2,1,60,3
4084,22,2012,10.0,2,0,4,1,2,60,2
4500,34,2005,18.0,7,-1,3,2,3,60,1
0,44,2014,9.0,5,0,6,2,1,30,3
1303,35,2009,15.0,6,0,3,2,1,30,2
0,62,2009,11.0,4,0,6,2,2,30,3
286,1,2012,22.0,7,0,4,2,1,30,3
237,1,2012,16.0,2,0,3,1,1,30,2
0,20,2005,10.0,4,0,6,2,1,30,3
0,5,2007,8.0,5,0,6,1,1,30,3
205,1,2010,18.0,6,205,3,2,1,30,3
6089,14,2014,17.0,2,6090,4,2,1,40,3
0,97,2007,15.0,4,0,6,2,1,30,3
90,95,2006,23.0,3,0,3,2,1,30,2
60,6,2005,10.0,1,0,1,2,2,70,3
0,30,2012,10.0,7,0,6,1,1,30,3
0,6,2014,10.0,2,0,5,2,1,30,3
291,50,2007,12.0,4,0,5,2,1,60,3
404,1,2012,20.0,5,0,3,2,1,30,2
0,20,2012,3.0,1,0,6,1,2,30,2
505,41,2005,9.0,5,0,3,1,1,70,3
289,35,2007,17.0,4,0,5,2,1,30,3
1070,41,2012,15.0,7,602,3,2,1,40,3
1085,17,2009,15.0,2,0,3,2,1,40,3
702,50,2013,18.0,3,0,5,2,1,30,3
1014,42,2005,17.0,5,0,4,2,1,40,3
461,20,2014,15.0,3,4036,3,2,1,30,3
0,30,2005,9.0,6,0,6,2,1,30,3
4140,20,2007,21.0,1,0,4,2,2,30,3
0,16,2007,11.0,1,0,6,1,1,20,3
35,50,2005,16.0,5,3261,3,2,1,60,3
56,36,2009,18.0,3,0,5,2,1,50,3
456,20,2014,7.0,2,4540,3,2,1,30,3
0,95,2009,12.0,4,0,5,1,1,30,3
0,35,2009,16.0,1,0,6,2,1,30,3
58,6,2012,17.0,6,0,3,2,1,30,3
0,4,2009,16.0,4,0,5,2,6,60,3
129,43,2007,11.0,4,1027,5,2,2,30,3
511,30,2014,17.0,5,0,3,2,2,30,3
0,95,2013,12.0,3,0,6,1,1,30,3
334,44,2011,12.0,3,0,3,2,1,30,3
4039,20,2011,11.0,6,459,3,1,1,30,2
4,52,2007,16.0,1,0,3,2,1,30,3
96,31,2012,12.0,5,0,5,2,1,30,3
6412,33,2010,10.0,1,0,6,2,3,60,2
0,50,2006,10.0,4,0,6,1,1,60,3
27,47,2005,14.0,2,27,3,2,1,70,3
3218,1,2006,16.0,6,0,3,2,1,30,3
44,22,2007,8.0,3,0,3,2,2,60,3
49,6,2014,19.0,3,0,3,1,1,30,2
6305,10,2007,10.0,3,0,4,1,1,30,2
1200,32,2010,21.0,2,0,4,2,2,30,3
1051,42,2010,20.0,5,0,4,2,1,30,3
720,95,2014,11.0,1,0,3,3,1,50,3
269,45,2007,14.0,7,1360,4,2,3,60,3
0,6,2005,18.0,1,0,6,2,1,30,3
6324,10,2006,15.0,2,0,4,2,1,30,3
69,33,2005,9.0,5,1,1,2,1,70,3
3910,46,2007,12.0,4,0,6,2,4,30,3
621,14,2009,17.0,4,735,3,2,1,30,2
3220,1,2011,13.0,3,0,3,2,1,30,3
0,42,2006,0.0,7,0,6,1,1,40,3
112,1,2012,9.0,5,104,3,2,1,30,3
0,62,2006,14.0,3,0,6,3,1,30,3
307,10,2007,10.0,6,1,5,3,1,30,3
61,30,2007,18.0,5,61,3,2,2,30,3
0,1,2013,23.0,2,0,5,2,2,30,3
0,16,2009,21.0,4,0,6,2,1,20,3
3006,44,2013,12.0,4,0,4,2,1,20,3
24,1,2013,11.0,7,0,3,2,1,30,3
487,63,2010,9.0,4,0,3,3,2,30,3
6063,4,2012,15.0,4,0,3,3,1,30,3
0,6,2010,15.0,2,0,6,1,1,30,3
0,44,2010,8.0,2,0,6,2,1,30,3
15,35,2007,11.0,4,1179,3,2,1,30,3
56,6,2009,23.0,4,0,3,2,2,30,3
0,50,2005,22.0,7,0,6,1,1,30,3
289,46,2007,2.0,4,0,3,1,2,60,3
527,21,2011,16.0,6,95,3,1,1,30,3
1057,41,2011,15.0,2,174,3,2,1,30,3
11,1,2010,18.0,4,11,3,1,1,30,3
50,21,2005,14.0,5,5008,3,3,1,30,3
0,13,2012,14.0,3,0,6,2,2,30,3
5156,7,2013,9.0,7,5156,4,2,2,30,3
538,7,2013,17.0,2,0,3,2,1,30,3
0,1,2014,22.0,1,0,6,2,1,30,2
512,33,2010,7.0,2,8758,3,2,1,60,2
0,47,2007,13.0,5,0,6,1,1,30,3
0,1,2006,9.0,5,0,6,1,1,30,3
2,1,2006,8.0,4,0,3,1,1,30,3
91,96,2010,17.0,1,0,3,2,1,60,3
374,41,2010,10.0,4,0,6,1,1,30,3
59,4,2014,13.0,2,0,3,2,3,60,3
184,10,2007,18.0,2,0,3,3,1,50,3
25,41,2014,11.0,3,0,1,2,4,70,3
6,33,2014,8.0,6,0,3,2,3,60,3
0,44,2010,12.0,4,0,6,1,1,30,3
2,35,2009,20.0,5,0,5,2,1,30,2
5,22,2007,18.0,1,0,1,2,2,70,3
4254,23,2014,13.0,5,0,3,2,3,40,3
0,5,2005,12.0,2,0,5,3,2,30,3
534,7,2011,8.0,4,0,3,2,1,60,3
0,1,2012,8.0,3,0,6,1,1,20,3
0,12,2007,16.0,3,0,6,1,1,30,2
3376,45,2005,14.0,6,0,4,2,2,30,3
595,3,2005,22.0,2,0,3,3,1,60,3
4008,41,2014,16.0,4,0,3,3,5,40,3
50,21,2007,9.0,6,0,3,2,1,50,3
25,45,2014,6.0,2,0,1,4,1,70,3
57,5,2009,11.0,3,0,3,2,1,30,3
71,97,2006,10.0,6,7037,3,2,2,30,3
0,52,2007,8.0,5,38,6,2,1,30,3
0,5,2010,4.0,1,57,6,1,1,30,3
0,6,2006,22.0,4,0,5,3,2,30,3
60,31,2007,16.0,2,0,3,2,1,30,3
6195,14,2012,17.0,5,0,3,3,1,60,2
814,97,2013,16.0,3,739,3,2,1,30,3
0,92,2011,17.0,7,0,6,1,1,30,3
640,33,2009,11.0,2,668,4,2,1,30,3
0,32,2014,12.0,3,0,6,1,1,30,3
72,95,2005,15.0,1,7059,3,2,1,60,2
0,4,2012,14.0,4,0,6,1,1,30,3
2066,47,2011,18.0,6,0,4,1,1,30,3
643,13,2012,23.0,3,0,3,2,2,30,3
220,1,2007,9.0,2,20,4,2,1,30,3
219,1,2014,9.0,3,0,3,1,1,30,3
283,47,2012,18.0,5,0,3,1,1,30,3
320,43,2006,15.0,2,0,6,1,1,30,3
129,42,2013,6.0,3,0,3,2,1,30,3
34,20,2013,20.0,3,0,3,2,5,30,3
213,1,2006,20.0,3,0,3,2,1,30,3
6008,31,2006,19.0,3,0,3,1,1,30,3
321,43,2007,22.0,7,7510,3,1,1,60,2
171,50,2012,11.0,3,0,5,2,1,60,3
5,60,2005,12.0,3,0,3,1,1,60,3
0,92,2007,17.0,2,0,6,2,1,60,3
305,47,2005,20.0,4,0,5,1,1,60,3
0,95,2010,16.0,7,0,6,2,2,30,3
124,1,2010,10.0,4,0,3,2,1,30,3
4155,43,2010,12.0,6,404,3,2,1,30,3
0,13,2009,19.0,6,0,6,1,1,30,3
5038,5,2006,14.0,2,0,3,1,1,30,3
180,16,2012,21.0,6,180,3,1,1,30,3
6,7,2005,16.0,7,0,1,2,1,40,3
73,97,2011,12.0,1,0,3,2,1,60,3
3354,44,2007,9.0,5,0,4,2,2,40,3
0,13,2013,21.0,7,0,6,1,1,30,2
89,97,2006,14.0,7,0,3,1,2,30,3
5378,41,2005,7.0,7,0,4,1,1,40,3
4438,20,2012,17.0,1,0,4,2,1,30,3
4200,1,2010,17.0,5,0,3,2,1,30,3
401,1,2014,12.0,3,5201,3,2,1,30,3
1,12,2014,11.0,6,0,3,5,2,70,3
90,92,2010,17.0,5,96,3,2,1,30,3
0,92,2011,0.0,4,0,6,1,1,30,3
5129,60,2006,18.0,4,0,4,2,1,30,3
0,13,2007,20.0,4,0,6,2,1,60,2
1237,16,2011,22.0,1,0,4,2,5,30,2
0,5,2006,23.0,5,5058,6,4,3,30,3
0,6,2006,11.0,3,5145,6,1,1,30,3
3,1,2009,11.0,4,221,3,2,1,30,3
0,52,2007,18.0,7,0,6,2,2,30,3
5493,21,2005,7.0,6,0,4,3,2,60,3
2036,47,2013,8.0,3,0,4,2,1,60,3
1,12,2006,14.0,6,0,3,2,3,70,3
1040,35,2007,10.0,1,174,4,2,1,30,2
0,44,2005,12.0,2,0,6,1,1,30,3
23,1,2007,19.0,5,205,3,2,1,30,1
420,52,2012,11.0,7,431,3,2,1,30,3
1,41,2006,22.0,6,0,1,2,1,70,3
0,50,2013,13.0,2,0,6,2,2,30,3
51,21,2010,8.0,7,22,3,2,1,40,3
5366,33,2012,12.0,6,0,4,2,1,30,3
4030,20,2010,14.0,6,457,3,2,1,30,3
0,14,2009,6.0,4,0,6,2,2,30,3
575,6,2011,2.0,1,0,3,2,1,30,3
910,96,2012,14.0,1,907,4,2,2,40,3
0,20,2013,14.0,5,0,6,2,3,30,3
5273,4,2005,15.0,7,0,4,2,1,40,3
0,31,2009,1.0,7,0,6,3,1,30,2
6451,12,2013,14.0,1,0,4,1,1,60,3
0,97,2011,4.0,1,0,6,1,1,30,3
565,5,2009,17.0,7,5056,3,3,3,30,3
40,63,2010,12.0,2,0,3,1,1,70,3
18,16,2012,8.0,4,1398,3,2,2,70,2
276,45,2012,9.0,2,0,6,1,1,60,3
187,10,2012,11.0,4,2005,3,2,1,30,3
0,6,2010,16.0,7,0,6,1,1,30,3
1114,10,2006,20.0,1,326,3,1,2,60,3
0,13,2009,12.0,3,-1,6,2,1,30,3
271,44,2010,23.0,3,0,1,1,1,70,3
4101,20,2006,12.0,6,0,4,2,1,30,3
0,6,2005,16.0,5,0,6,5,1,30,3
4237,61,2005,20.0,3,805,4,2,1,30,3
3205,1,2011,10.0,5,3216,3,2,1,30,3
588,4,2014,17.0,6,5377,3,2,2,60,3
131,37,2012,15.0,3,0,3,1,1,30,3
20,46,2009,16.0,6,0,3,2,1,30,2
4232,62,2012,12.0,6,48,3,2,2,50,3
215,1,2011,23.0,2,2214,3,1,1,30,3
376,50,2013,13.0,1,0,3,3,3,30,3
24,1,2007,11.0,7,24,3,1,1,30,3
590,3,2009,12.0,5,0,3,2,1,40,3
1302,37,2005,18.0,6,-1,3,3,2,30,3
17,32,2006,16.0,3,0,3,2,1,60,3
0,47,2007,19.0,7,0,5,2,1,30,2
4600,20,2010,19.0,1,0,3,2,1,40,3
217,45,2007,23.0,4,1163,3,1,2,40,3
0,20,2014,16.0,6,0,6,2,1,30,3
574,7,2012,12.0,3,0,5,1,2,30,3
1101,35,2010,4.0,4,0,3,1,1,60,3
4,52,2006,16.0,4,4174,3,2,1,50,3
0,1,2005,13.0,3,0,6,1,1,30,3
0,5,2012,9.0,5,0,6,1,1,30,3
3058,50,2012,13.0,3,0,3,1,1,30,3
24,1,2012,23.0,3,0,3,2,1,30,3
8,36,2011,14.0,1,0,5,1,1,30,3
0,1,2010,14.0,6,0,5,1,1,30,3
40,23,2010,2.0,3,0,1,1,1,70,3
0,60,2009,12.0,2,0,6,3,1,30,3
18,14,2014,13.0,2,0,3,2,1,40,3
13,1,2013,1.0,6,0,3,2,1,30,3
77,97,2009,21.0,1,0,3,2,1,60,3
326,44,2011,15.0,6,0,3,2,1,30,3
385,50,2009,15.0,6,0,3,1,2,30,3
0,1,2014,17.0,5,0,6,1,1,30,3
4100,20,2009,10.0,2,0,3,2,1,30,3
198,36,2007,12.0,1,-1,4,4,1,60,3
432,52,2013,15.0,4,0,3,2,1,20,3
413,43,2014,21.0,5,0,3,1,1,60,3
442,22,2005,16.0,6,0,3,2,3,70,1
27,44,2005,12.0,2,0,1,2,1,70,3
0,97,2012,18.0,4,0,6,1,1,20,3
6063,4,2012,17.0,2,0,3,2,1,30,3
0,63,2007,21.0,2,487,6,1,1,30,3
10,41,2014,19.0,3,0,3,1,1,40,3
442,22,2007,17.0,5,0,3,2,1,60,3
406,1,2011,14.0,7,0,3,2,1,30,3
0,5,2009,12.0,6,0,6,1,1,30,3
47,23,2011,8.0,6,0,3,1,1,40,3
191,41,2005,18.0,4,0,6,1,1,30,3
1320,11,2005,10.0,3,0,4,1,1,30,3
0,6,2006,22.0,2,0,6,2,2,30,3
0,16,2011,8.0,5,0,6,3,2,30,2
0,62,2005,10.0,1,0,6,4,3,30,3
907,96,2005,13.0,1,0,3,3,1,40,2
534,7,2012,13.0,3,-1,3,2,1,30,3
0,13,2007,10.0,1,0,6,2,2,60,3
3,44,2011,17.0,5,0,3,2,1,30,3
0,7,2005,15.0,7,0,6,1,1,30,2
50,21,2010,17.0,5,32,3,2,1,30,3
62,6,2006,12.0,6,0,3,4,1,30,3
5378,41,2011,12.0,5,0,4,2,2,30,3
260,46,2007,19.0,3,0,4,1,2,30,3
0,42,2013,17.0,1,0,6,1,1,30,2
0,95,2011,11.0,4,0,6,1,1,30,3
14,34,2010,15.0,7,0,3,1,1,70,2
1156,37,2014,15.0,6,0,3,1,1,30,3
0,6,2013,12.0,7,0,5,1,1,30,3
0,13,2014,14.0,5,0,6,1,1,30,3
2990,46,2009,11.0,3,0,3,2,2,30,3
39,52,2009,20.0,1,0,3,1,1,50,3
0,13,2006,20.0,7,0,6,2,1,30,3
504,1,2012,18.0,7,0,3,2,1,30,3
3,1,2006,16.0,4,0,3,1,6,50,3
2050,46,2013,8.0,2,2190,4,2,1,40,3
3074,50,2013,7.0,6,0,3,2,2,30,3
1932,46,2011,20.0,6,0,6,2,1,30,3
0,30,2007,13.0,7,0,6,1,1,30,3
5183,41,2005,10.0,6,-1,3,2,1,60,2
800,36,2012,14.0,6,0,5,2,1,30,3
701,95,2013,10.0,3,0,4,1,1,30,3
62,13,2012,17.0,6,0,3,2,2,30,3
6397,95,2005,21.0,1,0,4,1,1,60,3
2008,46,2011,2.0,3,0,6,1,2,30,3
737,97,2009,19.0,6,0,3,1,1,60,2
532,7,2010,18.0,2,534,3,2,1,30,3
14,35,2011,12.0,6,1,3,3,2,40,3
347,55,2014,7.0,6,347,3,2,1,30,3
5112,33,2010,8.0,5,0,5,2,2,30,3
645,13,2012,17.0,6,0,3,4,3,30,3
0,1,2009,15.0,3,2022,5,1,1,30,3
0,97,2009,10.0,5,0,6,1,1,30,3
1113,36,2006,7.0,6,1077,4,2,3,60,3
0,7,2005,13.0,3,0,6,2,1,30,3
15,40,2005,23.0,4,0,5,3,3,60,3
11,1,2009,16.0,2,0,3,5,1,50,3
419,54,2005,10.0,7,419,3,4,4,70,3
0,95,2005,8.0,4,0,5,2,1,30,3
180,16,2012,14.0,5,0,3,2,1,30,3
5094,3,2010,14.0,6,0,3,1,1,30,3
725,14,2009,21.0,6,725,5,1,1,30,3
96,92,2011,16.0,1,0,3,3,1,60,3
259,47,2007,9.0,1,0,3,2,1,30,3
6072,11,2011,10.0,5,0,3,1,1,40,3
2004,47,2006,18.0,5,2011,3,2,1,40,3
2183,47,2010,14.0,7,0,4,2,4,60,2
0,1,2009,17.0,1,117,6,1,1,30,3
0,62,2006,22.0,6,4265,6,2,2,30,3
383,43,2007,13.0,4,7410,4,2,1,60,2
259,46,2010,16.0,6,0,3,1,1,30,3
1,10,2011,20.0,6,1,3,3,2,70,3
59,12,2011,10.0,4,168,3,3,2,60,3
3200,1,2014,11.0,2,0,3,2,1,30,3
4364,22,2006,14.0,1,0,4,1,1,60,2
0,1,2012,11.0,4,0,5,1,1,30,3
321,43,2009,8.0,6,7515,3,2,1,30,3
62,13,2006,13.0,1,1,1,2,2,70,3
143,43,2014,18.0,2,1116,5,2,3,60,3
1117,37,2014,10.0,4,1074,3,2,1,40,3
4210,46,2010,19.0,2,0,6,2,1,30,3
0,13,2009,14.0,7,0,6,2,2,30,3
0,13,2005,18.0,2,0,6,2,7,30,3
0,6,2006,13.0,3,0,6,2,1,30,3
2625,33,2007,18.0,5,648,6,1,1,30,3
8002,43,2013,8.0,5,0,5,1,1,60,3
17,32,2013,10.0,3,15,3,2,2,60,3
353,1,2010,16.0,3,0,4,1,1,30,3
690,11,2012,17.0,2,180,3,3,1,30,3
205,1,2009,12.0,6,0,3,2,1,30,2
3205,1,2005,22.0,5,3036,3,2,1,30,3
0,1,2006,16.0,6,0,6,2,1,30,3
0,48,2014,13.0,3,0,5,1,1,30,3
0,4,2011,10.0,7,0,6,2,1,30,3
0,6,2005,16.0,3,0,6,1,1,30,3
0,13,2011,16.0,5,0,6,2,1,30,3
23,45,2013,9.0,6,0,1,1,1,70,3
1,40,2011,11.0,4,0,1,2,1,70,3
199,35,2012,9.0,5,0,5,1,1,60,2
0,1,2014,13.0,5,0,5,1,1,30,3
324,10,2014,23.0,1,1,5,2,2,40,3
4074,43,2010,16.0,6,0,3,2,2,50,1
2131,45,2014,9.0,6,0,4,2,2,40,3
57,31,2014,15.0,4,0,3,2,1,60,3
38,30,2011,7.0,2,38,3,2,1,40,3
562,7,2007,6.0,2,562,3,2,2,40,3
5,52,2009,7.0,5,0,1,1,1,70,3
56,6,2007,13.0,2,0,3,3,1,30,3
36,11,2010,14.0,7,0,5,1,2,60,3
423,43,2006,15.0,7,0,3,3,1,70,3
214,1,2009,19.0,2,3205,3,2,1,30,2
10,41,2007,16.0,4,54,3,2,1,40,3
4,1,2012,6.0,2,455,3,2,2,30,3
355,45,2013,8.0,1,0,6,2,1,40,3
3180,50,2012,0.0,1,0,4,2,1,60,3
0,32,2005,20.0,4,0,6,2,2,60,3
4710,33,2012,14.0,6,0,5,1,1,30,2
74,97,2005,2.0,1,74,3,1,1,30,3
4632,23,2014,8.0,3,0,4,1,1,50,3
0,44,2011,15.0,3,0,6,1,1,30,3
0,13,2006,13.0,7,0,6,3,2,30,3
4160,62,2006,0.0,7,0,3,2,1,40,3
52,32,2007,17.0,3,0,3,2,2,60,2
5109,1,2014,14.0,6,41,3,2,1,30,3
961,93,2011,20.0,4,0,4,1,2,60,3
219,1,2014,18.0,5,219,3,2,1,30,3
0,11,2006,6.0,4,0,6,2,1,30,3
0,13,2012,14.0,6,0,6,2,2,30,3
4531,20,2006,20.0,7,0,4,2,1,30,3
171,31,2010,17.0,5,0,5,1,1,30,3
23,47,2005,3.0,1,0,3,1,1,70,3
320,43,2007,9.0,3,0,6,2,1,30,3
6,4,2013,7.0,3,0,3,2,1,30,3
22,47,2011,19.0,4,0,3,2,1,30,3
4059,43,2010,23.0,6,0,6,1,1,30,3
6181,13,2012,14.0,1,6181,3,2,2,30,3
269,1,2013,15.0,4,0,4,2,1,30,3
47,35,2009,14.0,5,0,3,3,4,60,3
4076,63,2007,8.0,3,0,3,3,1,30,3
842,97,2007,19.0,1,0,4,2,1,30,2
537,7,2010,17.0,1,0,3,1,1,30,3
388,45,2014,10.0,6,0,4,2,2,30,3
0,47,2010,7.0,7,0,6,2,2,30,3
40,53,2012,14.0,1,4063,3,2,1,40,3
0,60,2010,7.0,6,0,6,2,1,30,3
153,46,2013,6.0,6,0,5,1,1,40,3
3214,1,2007,22.0,4,3217,3,1,1,30,2
320,45,2005,14.0,3,0,3,3,3,30,3
0,35,2005,8.0,2,0,6,1,1,60,3
52,32,2009,7.0,3,1,3,2,2,60,3
633,14,2011,14.0,2,630,3,2,1,30,3
323,1,2014,15.0,5,0,4,2,1,30,3
234,45,2005,9.0,3,0,5,2,2,40,3
0,95,2005,11.0,6,0,6,2,1,60,2
7117,33,2006,20.0,6,4116,5,1,1,60,3
530,7,2006,19.0,3,530,3,2,1,40,2
186,10,2014,15.0,2,0,3,2,2,30,3
0,31,2005,16.0,6,0,6,2,1,30,3
591,3,2010,10.0,2,0,3,2,1,30,3
9008,34,2007,17.0,4,45,6,2,1,30,3
6,6,2007,13.0,3,0,3,2,3,30,3
0,4,2007,15.0,4,0,6,1,1,30,2
6,4,2014,7.0,4,589,3,2,1,30,3
5430,60,2009,20.0,2,0,4,2,1,60,3
275,47,2009,20.0,5,0,3,2,2,60,2
514,30,2014,12.0,7,0,3,2,1,30,3
102,1,2005,6.0,2,0,3,2,1,30,3
128,42,2007,5.0,6,0,3,2,1,50,2
4180,1,2013,15.0,3,0,3,2,3,30,3
0,13,2013,16.0,1,0,6,2,3,30,2
326,10,2006,8.0,4,0,6,2,1,30,3
1149,36,2011,8.0,7,281,4,3,2,60,3
0,20,2005,17.0,1,0,6,3,5,30,2
386,50,2006,17.0,5,0,3,2,2,30,3
36,54,2013,7.0,3,0,3,4,2,40,3
456,20,2009,17.0,3,0,3,2,1,40,3
1092,37,2014,17.0,7,0,3,4,2,60,3
402,1,2005,14.0,7,0,4,1,1,30,2
456,22,2007,16.0,6,0,3,2,1,70,3
106,1,2006,9.0,7,112,3,3,3,50,3
13,1,2006,8.0,6,0,3,2,1,70,2
1967,43,2013,14.0,2,1967,6,2,1,30,3
833,46,2013,11.0,1,0,6,1,1,30,3
21,43,2005,13.0,4,424,6,2,1,60,3
739,97,2005,8.0,4,814,3,1,1,30,3
322,10,2010,8.0,3,0,5,2,1,30,3
77,97,2005,14.0,4,0,3,1,1,30,3
235,1,2012,8.0,4,235,3,1,1,30,3
1428,35,2010,10.0,7,0,4,1,1,30,2
5,43,2006,15.0,4,0,3,1,1,70,3
1,33,2014,0.0,6,1,1,1,1,70,2
4012,40,2014,20.0,4,0,3,1,1,60,2
0,4,2012,10.0,5,0,6,2,1,20,3
0,14,2010,17.0,4,0,6,2,1,30,3
40,53,2011,18.0,6,0,3,2,1,60,3
39,52,2005,14.0,1,3135,3,2,5,50,2
0,42,2007,19.0,4,0,6,2,1,60,3
1286,10,2014,6.0,3,1286,4,1,1,70,3
3006,1,2010,15.0,1,0,3,2,1,30,3
0,40,2011,16.0,1,0,6,2,3,30,3
629,13,2012,19.0,1,6432,3,2,3,30,3
1,14,2007,8.0,5,0,1,3,1,50,3
194,10,2010,17.0,1,1301,3,2,1,40,3
217,1,2009,13.0,7,232,3,2,1,30,3
3334,44,2006,9.0,2,-1,4,2,3,40,3
3,1,2012,6.0,7,3204,3,1,1,30,3
4174,52,2007,19.0,4,0,3,2,1,30,3
1003,32,2012,15.0,4,0,4,1,1,40,3
40,1,2014,19.0,6,406,3,2,1,30,3
0,11,2012,18.0,4,0,6,2,1,30,3
22,45,2014,13.0,3,25,3,2,1,30,3
34,20,2006,13.0,6,0,3,2,1,30,3
0,1,2013,7.0,7,0,5,2,1,30,3
607,33,2006,15.0,6,896,3,1,1,30,3
0,16,2010,12.0,2,180,6,2,1,30,3
1174,32,2014,16.0,5,-1,4,2,1,30,3
1,33,2010,16.0,5,0,1,4,1,70,3
0,22,2006,6.0,4,0,6,2,1,30,3
64,13,2006,10.0,5,0,3,4,1,30,3
485,63,2009,17.0,7,40,3,2,1,60,2
0,1,2006,22.0,4,5201,5,1,1,30,3
0,30,2005,15.0,6,0,6,2,2,60,3
6432,13,2012,12.0,4,0,4,2,1,30,3
4,1,2009,8.0,4,0,1,7,4,70,3
3068,55,2006,12.0,3,0,4,2,1,30,3
0,20,2014,16.0,7,0,6,2,1,30,2
0,44,2007,17.0,4,0,6,2,1,30,3
6104,6,2012,15.0,3,0,3,2,1,30,3
0,13,2007,16.0,1,0,6,2,1,30,3
232,1,2007,7.0,4,23,3,2,1,30,3
6,6,2009,13.0,6,5079,3,1,1,30,3
24,45,2010,6.0,3,0,3,1,1,40,3
185,43,2013,9.0,7,0,6,2,3,60,2
8016,11,2007,17.0,1,0,5,2,4,30,3
504,1,2006,12.0,7,0,4,3,1,30,2
312,1,2012,17.0,5,0,3,1,2,30,3
30,45,2009,8.0,2,544,3,2,2,50,3
0,6,2005,17.0,7,0,6,2,1,30,2
4280,40,2012,8.0,6,0,3,2,1,30,3
606,33,2013,17.0,6,0,3,3,1,30,3
1059,41,2007,20.0,4,1250,3,2,1,30,3
5126,60,2014,16.0,4,0,4,2,1,30,2
899,95,2012,13.0,6,71,3,1,1,50,3
27,47,2005,18.0,6,0,3,3,2,70,3
1098,16,2011,13.0,4,1031,3,2,1,30,2
5,21,2011,8.0,3,0,3,2,1,60,3
25,45,2006,21.0,6,0,1,2,2,70,3
6101,14,2014,16.0,6,0,3,2,1,30,3
256,46,2010,19.0,1,0,3,1,1,30,3
4455,23,2005,8.0,5,-1,4,2,1,60,3
0,13,2005,14.0,6,0,6,2,2,30,3
12,42,2013,11.0,6,0,3,1,2,70,3
804,97,2014,16.0,6,0,3,2,1,30,3
4128,20,2013,6.0,5,4128,4,1,1,30,3
0,47,2005,22.0,7,0,5,1,1,30,3
0,95,2014,7.0,1,0,6,1,1,20,2
5127,20,2010,9.0,6,0,3,1,1,30,3
0,1,2007,17.0,7,0,5,3,2,30,2
26,46,2013,18.0,2,-1,3,2,1,40,2
5117,6,2012,22.0,1,0,4,1,2,30,2
0,5,2007,7.0,3,0,6,2,1,30,3
0,7,2006,16.0,5,1049,6,2,1,30,3
4061,62,2009,21.0,1,0,3,2,2,60,3
0,60,2012,15.0,4,0,6,2,2,30,2
650,13,2013,8.0,4,0,3,2,1,30,3
857,91,2010,14.0,6,0,3,1,1,40,1
322,7,2012,21.0,4,0,5,1,1,30,2
46,23,2013,16.0,3,46,3,2,1,70,3
20,1,2010,19.0,6,0,3,1,1,30,3
494,60,2009,13.0,3,0,3,1,1,70,3
1365,12,2007,13.0,7,0,4,3,8,60,3
4040,20,2009,22.0,1,0,3,1,1,30,3
148,36,2005,8.0,7,0,3,2,1,50,3
444,33,2007,18.0,6,0,3,1,1,40,3
3035,44,2005,18.0,2,0,4,2,2,40,3
46,33,2010,20.0,6,0,3,2,1,70,3
0,1,2006,19.0,3,0,6,2,1,30,3
0,50,2009,20.0,1,0,6,1,1,30,3
1285,11,2009,18.0,4,0,4,1,1,30,3
