1st_Road_Number,Police_Force,Year,heure_num,Day_of_Week,2nd_Road_Number,1st_Road_Class,Number_of_Vehicles,Number_of_Casualties,Speed_limit,Accident_Severity
48,62,2009,4.0,1,0,3,2,2,70,0
6,30,2012,20.0,3,0,3,1,1,50,0
0,95,2005,17.0,1,0,5,2,1,30,1
30,50,2005,6.0,7,0,3,1,1,60,1
0,40,2006,11.0,5,0,6,2,1,30,1
2133,47,2007,20.0,6,0,4,2,3,40,0
574,7,2007,0.0,3,0,3,2,4,40,0
4442,43,2014,18.0,3,0,4,1,1,60,0
66,41,2005,7.0,5,1134,5,2,1,30,0
26,46,2014,13.0,6,0,3,2,1,30,1
0,62,2010,15.0,3,0,6,1,1,30,0
0,1,2010,23.0,6,0,6,1,1,30,0
0,20,2013,13.0,2,0,6,1,1,30,1
0,95,2007,11.0,6,0,6,1,1,30,1
15,16,2010,16.0,3,0,3,1,1,70,0
977,92,2013,5.0,4,0,4,1,1,60,1
363,54,2012,14.0,1,0,3,2,1,40,0
5378,41,2010,9.0,3,608,4,2,1,40,1
1103,43,2005,17.0,7,1103,6,1,1,30,0
0,47,2006,14.0,5,0,6,1,1,30,0
4006,1,2005,14.0,2,0,3,1,1,30,0
505,40,2005,17.0,2,0,3,2,1,50,1
5266,4,2007,8.0,4,0,4,1,1,30,0
0,1,2006,19.0,5,0,5,2,1,30,0
57,5,2011,21.0,4,0,3,1,2,30,0
0,46,2005,17.0,2,0,6,1,1,30,0
385,45,2009,14.0,5,0,4,2,1,30,0
621,13,2005,7.0,5,621,1,2,1,70,0
267,47,2010,9.0,2,0,3,2,2,30,0
0,30,2007,1.0,7,0,6,1,1,30,0
1077,16,2013,15.0,5,0,3,1,1,60,0
19,10,2014,15.0,3,189,3,2,1,40,1
66,12,2011,15.0,4,-1,3,1,1,60,0
7517,43,2013,7.0,6,7517,6,2,1,30,0
0,92,2005,20.0,3,0,6,1,4,60,0
821,96,2012,11.0,1,0,3,2,1,60,1
50,7,2006,18.0,2,305,3,3,1,50,0
309,1,2013,12.0,6,0,3,1,1,30,1
586,4,2014,23.0,7,0,3,1,2,30,0
217,1,2012,7.0,4,0,3,2,1,30,0
1,30,2005,9.0,2,0,1,3,2,70,1
3181,50,2005,15.0,3,0,4,3,2,60,1
219,1,2009,8.0,7,0,3,2,1,30,0
760,97,2011,13.0,6,0,3,2,1,60,0
23,45,2010,8.0,2,0,3,2,1,30,1
0,42,2010,19.0,4,0,6,2,1,30,1
3181,50,2007,15.0,4,0,4,3,4,50,0
124,1,2007,8.0,5,406,3,2,1,30,1
0,20,2010,15.0,7,0,6,2,2,30,1
6121,32,2011,13.0,3,0,3,1,1,60,0
5026,60,2005,16.0,1,0,3,2,1,60,1
0,50,2010,1.0,2,0,6,1,1,30,1
56,6,2013,7.0,4,0,3,2,1,30,1
485,63,2009,17.0,7,40,3,2,1,60,0
7207,33,2013,11.0,2,7204,5,1,1,60,1
729,14,2005,13.0,6,0,5,1,1,30,0
0,1,2006,13.0,3,0,6,2,1,30,0
0,60,2010,9.0,7,0,6,1,1,30,0
0,47,2007,14.0,3,0,6,2,1,30,1
9411,33,2005,13.0,4,9410,5,2,1,30,1
4553,54,2009,15.0,3,414,4,3,2,60,0
4010,43,2011,14.0,6,0,3,1,1,50,1
1023,42,2005,14.0,4,0,3,1,1,30,1
7059,95,2011,12.0,7,0,4,2,2,60,1
451,22,2009,6.0,3,0,3,2,1,30,0
229,46,2012,15.0,7,68,3,2,1,30,1
567,5,2010,11.0,3,0,3,1,1,30,0
0,50,2006,7.0,5,0,6,2,2,60,0
4123,20,2014,21.0,6,0,3,1,2,40,0
0,1,2013,22.0,2,0,6,2,4,30,1
0,50,2005,9.0,5,0,6,1,1,60,1
0,16,2011,21.0,6,0,6,1,2,60,0
0,50,2012,12.0,5,0,6,3,1,30,0
0,1,2012,23.0,7,0,5,2,1,30,1
3211,48,2012,18.0,1,0,3,2,3,30,0
5,60,2012,18.0,5,0,3,2,2,60,0
463,21,2005,13.0,3,449,3,2,1,60,1
46,33,2007,23.0,7,0,3,1,1,70,0
5,60,2005,17.0,1,0,3,2,1,60,0
452,23,2007,9.0,6,425,3,2,1,40,1
6055,12,2012,6.0,5,0,3,1,1,60,0
7001,43,2007,14.0,3,7001,6,2,2,40,1
47,35,2009,17.0,3,0,3,5,3,60,0
0,60,2006,0.0,7,0,6,2,1,40,1
580,5,2007,7.0,2,0,3,2,2,40,1
0,62,2009,11.0,6,0,6,2,2,30,1
872,96,2007,13.0,6,9,3,1,1,30,1
923,93,2006,15.0,1,0,3,2,1,60,0
4090,22,2006,15.0,2,0,4,1,2,60,1
449,22,2007,11.0,7,0,3,2,1,60,0
0,13,2011,19.0,6,0,6,2,2,30,0
1360,32,2012,11.0,3,0,4,2,1,30,0
0,42,2006,16.0,7,0,6,1,1,30,1
5,60,2014,15.0,4,0,3,1,1,30,1
60,11,2006,23.0,6,0,5,1,1,30,0
48,62,2009,22.0,4,0,3,3,2,30,1
0,1,2011,17.0,4,0,6,1,1,30,1
1018,7,2012,13.0,2,1048,5,2,4,30,0
27,47,2009,10.0,1,0,3,2,1,70,0
0,93,2014,17.0,3,0,6,1,1,30,1
2219,47,2011,8.0,5,0,3,2,3,30,0
22,47,2005,17.0,5,0,3,2,2,40,0
24,1,2009,8.0,2,0,3,1,1,30,0
584,4,2005,18.0,3,5259,3,2,1,30,1
616,13,2013,20.0,3,0,3,2,1,30,1
2181,53,2010,18.0,4,9999,6,2,1,30,0
5223,22,2009,15.0,2,5223,3,2,2,40,1
5039,23,2009,15.0,4,0,6,1,1,30,1
0,44,2011,14.0,4,0,6,1,1,30,0
647,13,2005,10.0,7,0,3,2,1,30,1
441,22,2005,8.0,5,422,3,2,1,40,0
0,20,2005,15.0,4,0,6,1,2,40,0
1053,42,2007,17.0,2,0,4,1,2,60,1
0,95,2013,15.0,7,0,6,2,2,30,1
389,50,2005,15.0,1,0,3,4,6,60,0
9,30,2010,11.0,3,0,5,1,1,30,1
5470,7,2014,15.0,3,0,4,1,1,30,1
470,60,2013,23.0,6,0,3,1,1,60,0
0,97,2011,4.0,7,0,6,1,1,30,0
406,1,2006,18.0,1,404,3,2,2,30,1
25,1,2014,23.0,6,0,1,2,1,70,1
0,97,2012,11.0,7,0,6,2,3,30,1
59,4,2013,18.0,3,0,3,2,1,30,1
0,61,2005,15.0,5,0,6,1,1,30,1
2001,7,2011,12.0,6,2002,5,1,1,30,1
41,45,2012,20.0,7,0,5,2,1,30,0
48,62,2005,16.0,4,0,3,2,1,40,1
0,31,2014,19.0,1,0,6,1,1,30,0
11,1,2012,18.0,4,0,3,2,1,30,1
0,97,2013,15.0,6,0,6,1,1,30,1
561,5,2012,11.0,6,0,3,2,1,30,1
0,14,2007,3.0,1,0,6,1,1,30,0
2130,45,2014,21.0,5,0,4,2,3,60,0
0,5,2011,18.0,4,0,6,2,1,30,0
5117,6,2005,17.0,7,0,4,2,2,30,1
54,7,2005,13.0,6,0,3,1,1,30,0
25,45,2005,15.0,1,0,3,2,1,30,0
170,12,2012,21.0,6,0,3,2,1,30,1
0,46,2009,19.0,7,0,6,2,1,30,1
0,52,2005,14.0,6,0,6,2,1,30,1
77,97,2005,16.0,2,726,1,2,1,40,1
134,36,2006,7.0,4,106,3,2,1,60,0
657,13,2006,18.0,3,0,3,2,2,40,1
0,1,2014,17.0,1,2215,6,2,1,30,1
1026,42,2007,9.0,7,0,4,4,4,60,0
1060,42,2011,23.0,6,0,3,1,2,30,0
1,1,2006,16.0,4,1,3,2,2,30,0
6471,95,2012,15.0,1,0,4,1,1,40,0
4005,1,2011,9.0,5,0,3,2,1,30,1
273,36,2007,15.0,3,-1,5,2,1,20,1
0,95,2010,15.0,4,0,6,1,1,20,1
3022,50,2011,21.0,6,0,3,2,2,30,0
0,1,2012,8.0,5,3217,6,2,1,30,1
1074,36,2014,11.0,6,0,3,2,1,30,0
4202,1,2014,18.0,5,4202,3,3,2,40,1
3047,50,2010,12.0,6,0,3,2,1,30,1
6042,6,2012,8.0,4,0,3,1,1,20,0
1271,10,2013,18.0,2,1271,6,2,1,20,1
0,22,2010,22.0,1,0,6,1,1,60,1
321,43,2009,8.0,6,7515,3,2,1,30,1
4175,52,2006,12.0,4,0,3,2,2,60,0
4600,20,2010,19.0,1,0,3,2,1,40,1
0,1,2011,17.0,2,0,5,2,1,30,1
165,16,2007,10.0,5,0,3,2,1,30,0
4049,61,2013,22.0,1,0,3,3,2,40,0
4067,62,2014,18.0,4,0,3,1,1,30,0
4113,20,2006,23.0,1,0,4,1,1,30,1
5009,21,2007,18.0,3,0,3,1,1,30,0
0,1,2011,14.0,6,0,6,1,1,30,0
57,6,2011,13.0,5,0,3,1,1,30,1
0,44,2011,12.0,2,0,6,2,1,50,1
7415,43,2006,18.0,6,7415,6,2,1,30,0
0,42,2014,12.0,1,0,6,2,1,30,0
0,22,2014,14.0,3,0,6,2,1,30,1
3220,1,2009,21.0,3,0,3,2,1,30,1
6135,14,2010,19.0,4,0,3,2,1,40,1
0,46,2005,23.0,2,0,6,3,1,30,0
0,46,2011,15.0,4,0,6,1,1,30,0
167,43,2012,17.0,3,0,6,3,2,60,0
684,3,2009,15.0,4,0,3,1,1,30,0
0,14,2010,15.0,5,0,6,2,1,30,0
404,1,2006,12.0,1,0,3,2,1,30,1
0,4,2005,18.0,3,0,6,1,2,30,0
0,1,2009,14.0,3,0,6,3,2,30,1
272,1,2010,8.0,2,0,4,2,1,30,0
4540,20,2006,11.0,3,457,3,2,1,30,1
0,1,2007,8.0,5,0,5,1,1,30,1
184,10,2005,19.0,3,167,3,2,1,30,1
118,1,2012,21.0,3,0,4,1,1,30,1
5132,7,2010,18.0,4,0,4,2,1,30,1
452,20,2012,1.0,4,0,3,2,1,30,0
264,47,2009,18.0,4,0,3,2,1,30,0
400,1,2005,9.0,4,401,3,2,1,30,1
1156,37,2011,22.0,3,1156,3,1,1,30,1
1172,36,2010,17.0,4,0,4,2,1,60,1
0,20,2006,18.0,4,0,6,2,5,30,0
186,10,2005,23.0,4,326,3,2,1,30,1
680,4,2014,14.0,6,0,3,2,1,30,0
3057,44,2007,13.0,1,35,3,2,1,30,1
1050,35,2011,3.0,6,0,4,1,1,60,0
61,30,2011,22.0,5,0,3,1,3,70,0
78,41,2005,16.0,5,0,5,3,4,30,0
520,21,2009,20.0,1,0,3,2,3,30,0
30,44,2010,14.0,6,0,3,3,3,30,1
480,43,2006,18.0,3,0,4,2,2,60,0
0,4,2012,12.0,1,0,6,2,1,20,0
0,1,2005,6.0,7,0,5,1,1,30,0
3247,50,2009,15.0,1,0,4,2,2,60,0
165,12,2011,16.0,6,824,3,2,1,30,1
454,20,2012,13.0,4,0,3,1,1,30,0
5085,4,2012,17.0,4,0,3,2,1,30,1
534,7,2012,17.0,2,0,3,1,2,60,0
0,13,2011,18.0,7,0,6,1,1,30,1
39,50,2007,7.0,4,0,3,4,1,60,0
0,50,2011,9.0,5,0,6,2,1,30,1
0,31,2012,4.0,7,0,6,3,3,30,1
1,12,2012,21.0,5,0,2,2,3,70,0
4059,62,2009,11.0,1,0,3,3,2,60,0
1568,33,2013,15.0,6,2090,6,2,1,30,1
560,6,2010,11.0,3,5095,3,1,1,30,1
135,1,2012,11.0,6,0,4,1,1,30,0
1117,37,2005,4.0,3,0,3,1,1,60,1
99,43,2014,17.0,2,0,5,2,1,30,1
46,31,2006,7.0,3,0,3,1,1,70,1
301,1,2012,12.0,6,0,3,1,1,30,0
411,46,2007,7.0,7,0,5,1,2,40,1
0,1,2011,16.0,5,0,6,2,1,30,1
617,30,2011,17.0,7,617,3,1,1,70,0
0,55,2006,13.0,5,0,6,1,2,30,0
0,97,2012,8.0,4,0,6,1,1,30,0
0,20,2009,16.0,5,0,6,1,1,30,1
459,20,2006,9.0,5,0,3,2,1,30,1
34,21,2006,14.0,5,312,3,2,3,60,0
13,1,2010,23.0,3,0,3,1,1,30,0
504,1,2006,18.0,5,504,3,2,1,30,1
76,97,2010,8.0,4,0,3,2,1,30,1
4100,20,2009,14.0,5,4131,4,2,1,30,1
0,47,2007,8.0,1,0,5,1,1,60,0
6114,4,2009,9.0,1,0,3,2,6,30,1
680,4,2013,19.0,4,0,3,2,1,60,0
0,55,2009,15.0,5,0,6,2,1,20,0
11,1,2007,15.0,5,0,3,1,1,30,0
259,47,2006,21.0,4,0,3,2,3,60,0
1201,1,2010,17.0,6,0,3,2,1,30,1
0,50,2005,19.0,2,0,6,2,1,30,1
1,12,2007,11.0,7,0,3,2,1,70,1
420,43,2013,13.0,4,0,3,3,1,20,1
603,36,2007,21.0,7,0,5,1,2,30,0
3,44,2011,23.0,4,303,1,1,2,70,0
681,4,2005,9.0,4,0,3,1,1,30,1
55,60,2010,9.0,6,0,3,1,1,70,1
25,45,2013,16.0,6,0,1,2,1,70,1
2066,47,2010,15.0,7,2010,4,1,2,30,1
565,4,2013,9.0,6,0,3,2,2,60,0
0,1,2011,16.0,2,0,6,2,1,30,1
140,37,2005,17.0,3,1118,3,4,1,60,1
2104,47,2011,16.0,3,0,4,3,1,40,0
0,20,2009,22.0,1,0,6,1,2,30,0
77,97,2010,14.0,6,77,3,2,1,50,0
60,31,2005,7.0,6,0,3,2,1,30,1
264,47,2013,12.0,3,0,3,2,1,40,1
281,47,2007,17.0,4,0,3,1,1,40,0
376,43,2014,18.0,5,7416,4,2,1,30,0
5,52,2013,16.0,2,0,1,3,2,70,1
259,47,2007,21.0,7,0,3,3,5,60,0
33,43,2007,16.0,1,0,3,1,1,70,0
1079,16,2009,20.0,2,0,3,1,1,30,1
52,32,2012,14.0,4,0,3,1,2,60,1
3187,52,2012,11.0,4,0,4,2,2,30,1
5,21,2005,23.0,4,205,3,2,3,60,1
0,44,2005,12.0,4,0,6,2,1,30,1
0,92,2014,12.0,6,0,6,2,1,20,1
0,1,2011,21.0,3,105,6,2,2,30,0
3024,44,2014,8.0,3,0,3,2,1,40,0
0,61,2005,19.0,3,0,6,1,1,30,0
28,46,2011,18.0,5,0,3,2,2,30,1
4108,46,2014,2.0,7,0,6,1,1,30,1
404,1,2014,8.0,2,4180,3,1,1,30,1
359,21,2009,12.0,7,16,5,2,1,30,0
0,97,2007,7.0,6,0,6,2,1,30,0
4020,1,2012,6.0,1,0,3,1,1,30,0
0,1,2006,22.0,5,0,6,2,1,30,0
34,6,2006,1.0,7,0,3,2,1,30,0
0,1,2013,16.0,6,0,5,2,1,30,1
828,32,2011,11.0,6,0,5,1,1,60,1
49,22,2006,9.0,4,0,3,3,2,60,0
4040,20,2013,15.0,2,0,3,2,3,30,0
205,1,2010,19.0,4,0,3,1,1,30,0
1027,17,2009,14.0,7,161,3,2,1,30,1
34,21,2012,11.0,3,5038,3,2,1,30,1
5078,7,2011,16.0,4,-1,4,3,2,60,0
695,10,2014,8.0,6,0,3,2,2,60,1
4440,22,2014,11.0,4,449,3,2,1,40,1
570,4,2013,17.0,3,0,3,2,1,30,0
489,63,2005,10.0,5,0,3,3,2,60,1
3192,50,2007,22.0,6,0,4,1,1,60,0
183,42,2010,8.0,6,0,4,2,4,60,0
184,11,2012,7.0,4,91,5,2,1,30,0
1095,37,2005,17.0,4,0,3,1,1,60,0
0,40,2010,10.0,4,0,6,2,2,30,1
5006,21,2014,3.0,1,5008,3,3,3,30,1
20,1,2014,17.0,5,20,3,2,1,30,1
0,95,2011,10.0,1,0,6,2,1,30,1
40,43,2012,10.0,1,0,1,1,2,70,0
4052,52,2006,0.0,6,0,4,1,1,30,1
0,95,2007,14.0,5,0,6,1,1,30,1
406,1,2011,19.0,3,4557,3,1,1,50,1
0,22,2006,11.0,2,0,6,1,1,60,0
0,20,2014,11.0,2,0,6,2,1,30,1
4579,22,2005,17.0,3,0,4,2,1,30,0
6388,14,2005,20.0,5,0,4,2,2,30,1
0,62,2011,9.0,6,0,6,1,1,30,0
28,46,2007,17.0,2,0,3,2,2,40,0
639,13,2005,16.0,6,0,3,2,5,30,1
0,1,2011,18.0,2,0,5,2,1,30,1
0,14,2006,15.0,4,0,6,1,1,30,0
57,34,2005,15.0,2,0,5,2,1,60,0
83,97,2014,23.0,5,0,3,2,2,60,0
302,1,2013,7.0,3,3211,3,2,1,30,0
2,46,2014,17.0,4,0,3,5,3,70,0
120,54,2011,16.0,2,0,5,2,2,60,0
7771,33,2009,17.0,6,7770,6,2,1,30,1
5251,4,2010,17.0,3,0,4,3,2,30,0
465,22,2012,15.0,7,0,3,2,1,30,1
857,91,2010,14.0,6,0,3,1,1,40,0
219,1,2009,23.0,5,0,3,2,3,30,0
679,4,2007,13.0,7,0,3,2,1,30,1
0,22,2013,8.0,6,0,6,1,1,60,1
0,22,2011,18.0,6,0,6,2,2,60,1
4110,20,2014,21.0,4,0,4,1,1,30,0
7510,43,2005,20.0,2,-1,6,1,1,60,1
25,42,2011,11.0,5,0,1,2,1,70,1
38,50,2011,11.0,7,3213,3,2,1,60,0
259,47,2006,2.0,7,0,3,1,1,50,0
0,97,2009,14.0,7,0,6,1,1,30,1
621,14,2005,19.0,3,0,3,1,1,30,0
1,30,2011,12.0,6,0,1,2,2,70,1
105,43,2007,16.0,7,0,6,2,1,30,1
26,55,2010,15.0,2,0,5,1,1,30,0
0,4,2011,12.0,5,0,6,1,1,30,0
0,44,2007,23.0,7,0,6,1,1,30,0
5231,6,2012,14.0,2,0,4,2,2,30,1
46,46,2009,8.0,6,0,5,1,1,40,1
0,12,2009,7.0,5,0,6,2,1,30,1
0,47,2013,16.0,3,0,6,2,2,40,0
25,45,2010,17.0,1,320,3,2,2,30,0
0,50,2005,1.0,7,0,6,1,2,40,0
12,37,2013,13.0,6,0,3,2,2,70,0
0,20,2005,17.0,6,0,6,3,2,30,0
75,41,2013,10.0,7,29,6,2,1,30,0
3220,1,2010,20.0,5,0,3,2,1,30,0
127,53,2012,11.0,2,0,5,1,1,60,0
245,46,2007,6.0,6,0,4,2,1,30,0
0,44,2006,14.0,2,0,6,1,1,30,0
565,5,2010,0.0,6,0,3,2,1,30,0
4048,61,2011,20.0,5,0,3,2,4,60,0
247,45,2005,8.0,2,0,3,3,1,40,1
177,46,2010,13.0,1,0,5,2,1,60,0
690,10,2007,8.0,5,0,3,2,1,40,1
0,50,2014,16.0,6,73,6,2,1,30,1
20,46,2009,22.0,3,0,1,1,1,70,1
304,1,2005,15.0,6,0,3,2,2,30,0
62,6,2010,20.0,7,0,3,1,1,30,1
6002,30,2006,22.0,5,0,4,1,1,30,0
505,40,2010,2.0,1,0,3,1,1,40,0
379,50,2005,14.0,5,0,3,2,1,60,1
0,5,2005,16.0,2,0,6,1,1,30,1
400,1,2011,10.0,4,0,3,2,2,30,0
10,1,2011,17.0,6,0,3,1,1,30,1
0,47,2012,8.0,6,0,6,2,3,60,0
603,21,2012,9.0,5,19,5,2,1,30,1
3129,52,2012,17.0,4,0,4,1,1,40,0
4127,1,2006,0.0,4,0,3,3,3,30,0
0,1,2011,23.0,7,0,5,2,1,30,1
615,30,2007,8.0,5,0,3,2,1,30,1
0,40,2005,15.0,5,0,6,1,1,30,1
0,30,2014,19.0,5,0,6,3,1,30,0
0,13,2005,0.0,6,0,6,1,1,30,0
283,47,2014,9.0,6,24,3,2,1,30,0
49,7,2012,11.0,2,57,3,2,1,30,1
723,98,2005,22.0,2,0,4,1,2,60,1
0,5,2012,21.0,4,0,6,1,1,30,0
3448,45,2014,12.0,7,0,6,3,2,30,1
5201,1,2014,21.0,5,201,3,2,1,30,0
0,13,2007,10.0,1,0,6,2,2,60,1
505,41,2009,16.0,4,505,3,2,1,70,1
3212,50,2010,22.0,5,0,4,1,1,60,0
226,46,2014,8.0,5,0,3,2,1,30,1
137,1,2006,7.0,1,0,4,3,2,30,0
3826,45,2005,12.0,1,0,6,5,1,30,1
4455,23,2014,12.0,6,0,4,2,2,60,1
421,43,2005,15.0,2,149,3,2,2,60,1
5316,10,2012,11.0,3,5316,6,6,1,30,0
2004,46,2013,8.0,5,0,4,2,1,30,0
0,11,2005,14.0,2,0,6,1,1,30,1
0,50,2009,15.0,4,0,6,1,1,30,0
0,35,2012,23.0,1,0,6,1,3,60,1
561,5,2005,11.0,5,5171,3,2,1,40,1
640,13,2009,4.0,2,0,3,1,1,30,0
0,13,2014,19.0,1,0,6,1,1,30,0
0,5,2014,15.0,4,0,6,1,1,30,1
0,16,2011,2.0,7,0,6,1,1,60,0
409,1,2013,12.0,4,0,3,2,1,30,0
3323,44,2012,5.0,5,3323,4,2,2,30,0
57,5,2006,17.0,6,0,3,1,1,30,0
5111,30,2009,12.0,3,0,3,2,2,40,1
4229,62,2014,0.0,1,0,3,1,1,60,0
4012,40,2014,20.0,4,0,3,1,1,60,0
6208,6,2013,19.0,6,0,4,2,1,20,1
207,1,2012,13.0,7,209,3,1,1,30,0
664,6,2009,18.0,3,0,3,1,1,30,0
2030,44,2009,14.0,7,0,3,2,1,40,1
0,13,2009,21.0,4,0,6,2,2,30,0
1069,43,2011,20.0,4,0,6,1,1,30,0
4245,23,2006,4.0,3,0,6,1,1,30,0
0,95,2007,5.0,7,0,5,1,1,30,0
386,50,2006,23.0,1,0,3,2,2,30,0
133,42,2012,13.0,1,0,3,3,4,60,0
50,21,2010,14.0,2,5051,3,1,1,30,1
1,12,2014,11.0,2,0,2,2,5,70,0
664,21,2007,17.0,5,90,5,2,1,30,1
0,1,2012,21.0,3,0,5,2,1,30,1
44,22,2007,2.0,7,4440,3,2,3,40,1
0,20,2006,9.0,2,0,6,1,1,30,1
312,1,2014,11.0,2,0,3,2,2,50,1
182,11,2006,2.0,1,0,3,1,1,60,0
0,1,2007,12.0,6,209,6,1,1,30,0
0,7,2005,19.0,4,0,6,3,1,40,0
3,1,2010,0.0,6,0,3,2,4,50,0
951,46,2013,21.0,3,0,6,1,1,60,0
37,52,2007,16.0,6,0,3,2,2,40,1
191,45,2007,18.0,6,192,6,2,2,60,0
217,1,2010,13.0,3,0,3,2,1,30,1
0,22,2011,22.0,6,0,6,1,1,60,1
3038,52,2014,10.0,4,0,3,2,1,30,1
0,97,2006,0.0,2,0,6,1,1,30,0
0,13,2005,17.0,5,0,6,1,1,30,0
761,97,2012,7.0,5,0,3,2,1,30,0
137,37,2007,20.0,3,0,3,1,1,60,0
778,14,2011,1.0,7,0,5,1,5,30,0
768,50,2006,16.0,5,0,5,2,1,30,1
5038,5,2009,14.0,6,5054,3,2,1,30,0
19,12,2007,12.0,7,63,3,2,3,60,0
629,13,2007,20.0,5,0,3,2,1,40,0
6121,32,2010,13.0,3,606,3,4,1,30,1
272,47,2012,12.0,7,0,3,1,1,60,0
916,94,2010,23.0,3,0,3,1,1,60,0
107,1,2005,23.0,3,107,3,2,3,30,0
1150,11,2011,8.0,1,0,3,2,1,30,1
2042,46,2005,17.0,6,0,4,2,3,60,1
0,14,2011,13.0,2,0,6,2,1,30,0
590,3,2005,12.0,7,0,3,3,2,40,1
112,10,2011,15.0,3,126,5,1,1,30,0
0,50,2007,15.0,4,0,6,1,1,30,1
0,1,2014,9.0,2,0,6,2,1,30,0
25,41,2006,13.0,3,25,1,3,3,70,1
0,97,2009,8.0,3,0,6,2,1,30,0
77,97,2005,13.0,6,730,3,2,1,70,0
0,4,2011,19.0,7,0,6,2,1,30,1
5143,6,2005,7.0,5,5102,3,2,1,30,1
53,22,2013,14.0,5,0,3,2,1,60,1
201,1,2012,5.0,2,0,3,1,1,30,0
0,14,2010,15.0,7,0,6,2,1,30,1
140,31,2009,19.0,3,0,5,1,1,30,0
6703,10,2012,2.0,1,6515,6,1,1,30,1
0,44,2011,15.0,6,0,6,1,1,30,1
4089,1,2009,13.0,2,0,3,2,1,30,1
0,1,2006,13.0,2,0,6,1,2,30,0
131,12,2013,15.0,1,2061,5,2,1,30,0
570,5,2005,9.0,4,0,3,1,1,30,0
1,1,2013,18.0,6,0,3,2,1,30,0
5086,3,2006,17.0,7,0,3,2,1,30,1
49,7,2007,19.0,5,0,3,2,1,30,1
305,1,2012,15.0,5,310,3,1,1,30,0
0,62,2006,20.0,4,0,6,2,1,30,1
0,1,2005,16.0,6,0,5,1,1,30,1
0,23,2013,15.0,5,0,6,3,3,30,1
4003,46,2012,11.0,7,0,6,1,1,30,1
20,46,2013,21.0,5,0,1,5,3,70,0
52,21,2013,16.0,2,80,3,2,1,30,0
0,91,2007,15.0,5,0,6,2,2,30,1
1,14,2013,9.0,3,0,3,2,3,70,0
4289,54,2005,9.0,6,0,4,2,1,30,1
0,47,2014,20.0,3,0,6,1,1,30,1
4209,22,2009,20.0,7,0,4,3,5,60,0
374,50,2010,11.0,1,0,3,2,1,60,0
1,41,2011,8.0,5,0,1,2,1,70,1
5,1,2005,23.0,7,0,3,2,3,30,0
2212,1,2011,19.0,5,0,3,2,1,30,1
519,21,2010,18.0,3,0,3,1,1,60,1
0,4,2005,17.0,3,0,6,2,1,30,1
42,22,2014,10.0,3,0,1,1,1,70,1
0,20,2013,15.0,2,0,6,2,1,30,0
23,1,2009,22.0,7,0,3,2,1,30,1
415,43,2013,15.0,4,0,3,4,2,40,0
4201,1,2011,17.0,6,406,3,2,1,30,1
27,47,2005,20.0,7,0,3,2,1,30,1
3079,50,2005,13.0,5,0,3,3,6,60,0
4373,22,2011,9.0,1,4373,4,2,1,40,0
21,31,2009,19.0,1,0,5,1,2,60,1
30,45,2010,16.0,4,0,3,3,3,50,1
708,14,2014,9.0,4,0,5,1,1,30,0
61,14,2012,11.0,6,0,3,4,1,30,1
5189,5,2014,13.0,4,5080,4,2,1,30,1
0,47,2007,12.0,1,2093,6,1,1,30,1
176,12,2011,19.0,1,0,5,2,1,60,1
0,1,2012,11.0,6,0,6,1,1,30,0
0,1,2011,15.0,3,0,6,1,1,30,1
406,1,2011,18.0,7,124,3,2,1,30,1
644,13,2006,21.0,5,0,3,2,5,50,0
89,97,2006,16.0,6,0,3,1,1,30,0
0,44,2013,12.0,4,0,6,1,1,30,0
1,1,2005,3.0,6,1200,3,1,1,30,0
0,7,2011,15.0,7,0,6,2,1,30,1
815,97,2013,12.0,4,-1,3,1,1,40,1
3032,43,2005,17.0,5,7503,3,2,1,30,0
40,1,2006,1.0,7,40,3,2,1,30,0
2037,47,2011,20.0,2,0,3,2,1,30,0
0,46,2013,14.0,4,0,6,1,2,30,0
3050,45,2013,0.0,6,0,3,2,1,30,0
0,5,2012,12.0,7,5058,6,2,1,40,1
451,22,2006,16.0,2,0,3,2,2,30,0
0,42,2014,19.0,1,0,6,2,1,60,1
4158,43,2014,11.0,1,0,3,1,1,30,0
25,1,2009,11.0,7,0,1,3,3,70,1
5061,22,2009,19.0,5,0,4,2,1,40,0
0,5,2014,22.0,7,0,6,2,1,30,0
217,45,2012,10.0,5,0,5,1,1,40,0
2110,47,2011,14.0,3,0,4,2,2,60,0
6,30,2009,16.0,1,6,3,1,1,40,0
140,36,2010,8.0,5,-1,3,2,1,30,1
0,6,2009,11.0,1,6172,5,2,3,30,1
85,93,2014,1.0,1,0,3,1,1,40,1
444,23,2011,17.0,3,0,3,2,1,50,1
259,47,2006,0.0,7,0,3,2,2,30,0
5178,5,2011,14.0,1,0,4,2,4,30,0
0,4,2014,20.0,6,0,6,1,1,60,0
0,20,2011,15.0,5,0,6,2,1,40,1
112,1,2011,15.0,2,0,3,1,1,30,0
170,34,2012,18.0,6,5059,5,2,1,30,1
682,4,2011,1.0,1,0,3,1,1,40,0
16,32,2010,16.0,7,0,3,2,3,60,0
6200,31,2012,13.0,4,0,3,2,1,30,0
8,97,2014,22.0,5,0,3,2,1,30,0
0,1,2013,13.0,4,0,5,1,1,30,1
0,1,2005,16.0,5,0,6,1,1,30,1
4,34,2010,19.0,5,0,5,1,1,30,1
429,23,2006,15.0,2,0,3,2,1,60,0
514,30,2005,20.0,6,0,3,2,2,30,1
